Ano de eleição,Município,UF,Região,Nome candidato,Votos válidos,Votos nominais,Estado_Municipio,Código SUS,Cobertura Vacinal 2015,Cobertura Vacinal 2016,Cobertura Vacinal 2017,Cobertura Vacinal 2018,Cobertura Vacinal 2019,Cobertura Vacinal 2020,Cobertura Vacinal 2021,Cobertura Vacinal 2022
2018,CURRAL NOVO DO PIAUI,PI,NORDESTE,FERNANDO HADDAD,3127,2907,PI-CURRAL NOVO DO PIAUI,220327,98.72,119.4,105.97,78.26,71.23,79.45,19.35,110.47
2018,CURRALINHOS,PI,NORDESTE,FERNANDO HADDAD,3185,2777,PI-CURRALINHOS,220325,3.17,20.34,179.66,180.39,127.94,51.47,60.0,165.08
2018,DEMERVAL LOBAO,PI,NORDESTE,FERNANDO HADDAD,8640,6833,PI-DEMERVAL LOBAO,220330,29.41,125.37,192.68,109.91,55.68,57.2,53.18,174.26
2018,DIRCEU ARCOVERDE,PI,NORDESTE,FERNANDO HADDAD,4240,3935,PI-DIRCEU ARCOVERDE,220335,18.75,69.05,86.9,142.86,113.54,77.08,98.1,84.44
2018,DOM EXPEDITO LOPES,PI,NORDESTE,FERNANDO HADDAD,4744,3949,PI-DOM EXPEDITO LOPES,220340,13.48,1.2,6.02,30.43,61.11,43.06,81.58,193.44
2018,DOM INOCENCIO,PI,NORDESTE,FERNANDO HADDAD,5135,4696,PI-DOM INOCENCIO,220345,20.69,15.96,95.74,122.08,110.67,118.67,111.7,92.63
2018,DOMINGOS MOURAO,PI,NORDESTE,FERNANDO HADDAD,2571,2255,PI-DOMINGOS MOURAO,220342,22.92,23.64,18.18,28.85,11.86,62.71,68.18,43.75
2018,ELESBAO VELOSO,PI,NORDESTE,FERNANDO HADDAD,8773,7653,PI-ELESBAO VELOSO,220350,55.48,42.42,59.39,69.54,59.35,62.58,81.7,102.47
2018,ELISEU MARTINS,PI,NORDESTE,FERNANDO HADDAD,2558,1974,PI-ELISEU MARTINS,220360,48.0,41.18,113.73,88.0,113.04,97.83,133.96,133.33
2018,ESPERANTINA,PI,NORDESTE,FERNANDO HADDAD,21085,15553,PI-ESPERANTINA,220370,80.43,159.33,109.41,217.51,103.08,137.29,118.9,75.8
2018,FARTURA DO PIAUI,PI,NORDESTE,FERNANDO HADDAD,3144,2978,PI-FARTURA DO PIAUI,220375,3.66,6.94,81.94,141.27,89.61,75.32,71.11,169.74
2018,FLORES DO PIAUI,PI,NORDESTE,FERNANDO HADDAD,2869,2475,PI-FLORES DO PIAUI,220380,78.85,83.33,164.29,78.57,88.71,53.23,75.0,94.0
2018,FLORESTA DO PIAUI,PI,NORDESTE,FERNANDO HADDAD,1734,1576,PI-FLORESTA DO PIAUI,220385,0.0,0.0,50.0,111.76,46.43,21.43,30.43,89.47
2018,FLORIANO,PI,NORDESTE,FERNANDO HADDAD,32070,24011,PI-FLORIANO,220390,205.4,102.59,96.61,109.62,91.29,106.1,161.9,154.82
2018,FRANCINOPOLIS,PI,NORDESTE,FERNANDO HADDAD,2891,2558,PI-FRANCINOPOLIS,220400,21.28,35.29,90.2,71.67,50.0,34.48,62.07,182.61
2018,FRANCISCO AYRES,PI,NORDESTE,FERNANDO HADDAD,2895,2493,PI-FRANCISCO AYRES,220410,28.33,13.11,83.61,106.25,113.21,98.11,114.06,82.14
2018,FRANCISCO MACEDO,PI,NORDESTE,FERNANDO HADDAD,1971,1748,PI-FRANCISCO MACEDO,220415,100.0,50.0,84.0,127.59,62.86,68.57,62.5,138.71
2018,FRANCISCO SANTOS,PI,NORDESTE,FERNANDO HADDAD,5149,4242,PI-FRANCISCO SANTOS,220420,4.21,0.81,20.97,65.91,68.04,74.23,84.88,168.54
2018,FRONTEIRAS,PI,NORDESTE,FERNANDO HADDAD,6724,5603,PI-FRONTEIRAS,220430,43.88,15.69,57.52,84.25,105.04,104.2,72.26,76.87
2018,GEMINIANO,PI,NORDESTE,FERNANDO HADDAD,4465,3879,PI-GEMINIANO,220435,9.33,4.35,21.74,52.78,69.32,70.45,72.29,52.69
2018,GILBUES,PI,NORDESTE,FERNANDO HADDAD,5396,4538,PI-GILBUES,220440,21.16,1.61,67.2,75.68,48.04,85.29,80.6,122.16
2018,GUADALUPE,PI,NORDESTE,FERNANDO HADDAD,5824,4730,PI-GUADALUPE,220450,51.88,31.18,32.26,70.76,61.05,61.58,106.82,132.45
2018,GUARIBAS,PI,NORDESTE,FERNANDO HADDAD,2938,2879,PI-GUARIBAS,220455,34.33,0.0,93.22,91.67,76.19,92.86,140.3,165.22
2018,HUGO NAPOLEAO,PI,NORDESTE,FERNANDO HADDAD,2713,2204,PI-HUGO NAPOLEAO,220460,17.65,42.0,56.0,82.98,112.2,131.71,129.55,88.89
2018,ILHA GRANDE,PI,NORDESTE,FERNANDO HADDAD,5952,4885,PI-ILHA GRANDE,220465,0.0,0.0,5.23,2.16,5.49,5.49,13.04,35.03
2018,INHUMA,PI,NORDESTE,FERNANDO HADDAD,8776,7387,PI-INHUMA,220470,35.64,51.74,50.75,39.79,29.35,57.61,61.27,89.39
2018,IPIRANGA DO PIAUI,PI,NORDESTE,FERNANDO HADDAD,5405,4837,PI-IPIRANGA DO PIAUI,220480,19.23,9.17,15.0,56.07,67.57,63.06,60.61,91.59
2018,ISAIAS COELHO,PI,NORDESTE,FERNANDO HADDAD,4524,4246,PI-ISAIAS COELHO,220490,26.09,18.4,52.8,80.18,54.84,57.26,86.73,180.9
2018,ITAINOPOLIS,PI,NORDESTE,FERNANDO HADDAD,6961,6014,PI-ITAINOPOLIS,220500,34.78,13.21,17.92,54.05,68.64,73.73,82.2,90.99
2018,ITAUEIRA,PI,NORDESTE,FERNANDO HADDAD,6158,4986,PI-ITAUEIRA,220510,62.0,63.64,104.96,86.03,101.44,80.58,106.99,148.51
2018,JACOBINA DO PIAUI,PI,NORDESTE,FERNANDO HADDAD,3726,3386,PI-JACOBINA DO PIAUI,220515,27.38,73.68,80.26,61.04,103.64,112.73,100.0,84.62
2018,JAICOS,PI,NORDESTE,FERNANDO HADDAD,9441,8220,PI-JAICOS,220520,37.41,21.88,37.08,67.16,66.91,82.35,56.51,77.96
2018,JARDIM DO MULATO,PI,NORDESTE,FERNANDO HADDAD,2906,2460,PI-JARDIM DO MULATO,220525,22.95,22.95,75.41,79.49,53.7,59.26,89.36,146.67
2018,JATOBA DO PIAUI,PI,NORDESTE,FERNANDO HADDAD,4239,3677,PI-JATOBA DO PIAUI,220527,63.64,16.95,52.54,127.08,89.13,121.74,77.55,166.67
2018,JERUMENHA,PI,NORDESTE,FERNANDO HADDAD,3135,2628,PI-JERUMENHA,220530,11.29,9.2,56.32,87.67,77.27,60.61,101.67,116.33
2018,JOAQUIM PIRES,PI,NORDESTE,FERNANDO HADDAD,8317,6557,PI-JOAQUIM PIRES,220540,48.91,36.14,53.96,30.26,58.56,22.07,24.43,78.0
2018,JOCA MARQUES,PI,NORDESTE,FERNANDO HADDAD,3260,2861,PI-JOCA MARQUES,220545,33.33,45.68,29.63,33.73,21.95,9.76,33.77,141.67
2018,JOSE DE FREITAS,PI,NORDESTE,FERNANDO HADDAD,25244,21909,PI-JOSE DE FREITAS,220550,47.3,27.21,106.54,106.63,88.17,77.15,92.16,120.97
2018,JOAO COSTA,PI,NORDESTE,FERNANDO HADDAD,2344,2156,PI-JOAO COSTA,220535,21.05,39.47,60.53,92.86,58.33,41.67,125.0,132.43
2018,JUAZEIRO DO PIAUI,PI,NORDESTE,FERNANDO HADDAD,3833,3179,PI-JUAZEIRO DO PIAUI,220551,18.18,12.68,33.8,85.96,89.36,108.51,168.52,165.38
2018,JUREMA,PI,NORDESTE,FERNANDO HADDAD,3455,3034,PI-JUREMA,220553,14.86,6.45,62.9,107.81,85.94,92.19,73.33,117.91
2018,JULIO BORGES,PI,NORDESTE,FERNANDO HADDAD,3192,2832,PI-JULIO BORGES,220552,16.49,26.09,104.35,81.58,63.54,33.33,22.73,55.7
2018,LAGOA ALEGRE,PI,NORDESTE,FERNANDO HADDAD,5688,5020,PI-LAGOA ALEGRE,220555,21.01,29.6,75.2,66.37,64.66,76.72,74.11,89.47
2018,LAGOA DE SAO FRANCISCO,PI,NORDESTE,FERNANDO HADDAD,3793,3379,PI-LAGOA DE SAO FRANCISCO,220557,12.5,5.41,27.03,21.13,27.4,35.62,58.24,108.47
2018,LAGOA DO BARRO DO PIAUI,PI,NORDESTE,FERNANDO HADDAD,3193,2920,PI-LAGOA DO BARRO DO PIAUI,220556,52.31,30.56,80.56,107.69,97.01,77.61,117.46,109.21
2018,LAGOA DO PIAUI,PI,NORDESTE,FERNANDO HADDAD,3195,2571,PI-LAGOA DO PIAUI,220558,16.13,31.82,98.48,105.36,70.15,80.6,90.32,90.14
2018,LAGOA DO SITIO,PI,NORDESTE,FERNANDO HADDAD,2931,2586,PI-LAGOA DO SITIO,220559,63.83,30.99,54.93,27.27,37.74,39.62,82.0,118.75
2018,LAGOINHA DO PIAUI,PI,NORDESTE,FERNANDO HADDAD,1959,1680,PI-LAGOINHA DO PIAUI,220554,2.38,30.56,88.89,52.0,87.1,90.32,108.57,190.91
2018,LANDRI SALES,PI,NORDESTE,FERNANDO HADDAD,3047,2604,PI-LANDRI SALES,220560,76.6,30.56,102.78,101.75,74.68,106.33,132.86,161.54
2018,LUIS CORREIA,PI,NORDESTE,FERNANDO HADDAD,18035,14659,PI-LUIS CORREIA,220570,8.84,3.79,5.36,4.78,4.89,7.33,18.07,68.35
2018,LUZILANDIA,PI,NORDESTE,FERNANDO HADDAD,13805,10839,PI-LUZILANDIA,220580,27.32,1.5,14.79,71.43,63.04,69.87,90.94,95.69
2018,MADEIRO,PI,NORDESTE,FERNANDO HADDAD,4436,3872,PI-MADEIRO,220585,56.06,43.45,15.86,10.71,54.96,44.27,44.25,66.34
2018,MANOEL EMIDIO,PI,NORDESTE,FERNANDO HADDAD,3195,2687,PI-MANOEL EMIDIO,220590,107.46,71.23,135.62,122.67,128.77,136.99,105.17,165.15
2018,MARCOLANDIA,PI,NORDESTE,FERNANDO HADDAD,5425,4325,PI-MARCOLANDIA,220595,50.81,154.23,149.3,59.5,55.17,90.34,112.61,161.94
2018,MARCOS PARENTE,PI,NORDESTE,FERNANDO HADDAD,2695,1965,PI-MARCOS PARENTE,220600,85.71,43.14,160.78,128.3,108.57,81.43,129.11,117.19
2018,MASSAPE DO PIAUI,PI,NORDESTE,FERNANDO HADDAD,4092,3833,PI-MASSAPE DO PIAUI,220605,43.28,102.27,100.0,61.97,132.65,100.0,81.16,83.02
2018,MATIAS OLIMPIO,PI,NORDESTE,FERNANDO HADDAD,5917,4836,PI-MATIAS OLIMPIO,220610,56.82,53.63,56.42,54.61,64.71,31.76,32.58,90.68
2018,MIGUEL ALVES,PI,NORDESTE,FERNANDO HADDAD,17179,14530,PI-MIGUEL ALVES,220620,32.83,22.39,102.28,103.49,79.77,63.23,66.67,115.56
2018,MIGUEL LEAO,PI,NORDESTE,FERNANDO HADDAD,1009,731,PI-MIGUEL LEAO,220630,23.81,37.5,81.25,100.0,100.0,50.0,42.86,40.0
2018,MILTON BRANDAO,PI,NORDESTE,FERNANDO HADDAD,4177,3241,PI-MILTON BRANDAO,220635,45.12,29.82,42.11,50.91,20.0,21.33,80.88,41.56
2018,MONSENHOR GIL,PI,NORDESTE,FERNANDO HADDAD,7361,6058,PI-MONSENHOR GIL,220640,35.37,26.92,95.38,79.1,81.54,97.69,112.61,67.81
2018,MONSENHOR HIPOLITO,PI,NORDESTE,FERNANDO HADDAD,4947,4190,PI-MONSENHOR HIPOLITO,220650,33.01,25.0,7.69,53.66,91.57,102.41,93.18,73.4
2018,MONTE ALEGRE DO PIAUI,PI,NORDESTE,FERNANDO HADDAD,5910,5063,PI-MONTE ALEGRE DO PIAUI,220660,18.78,19.41,88.82,67.44,60.4,44.55,56.7,30.64
2018,MORRO CABECA NO TEMPO,PI,NORDESTE,FERNANDO HADDAD,2469,2256,PI-MORRO CABECA NO TEMPO,220665,29.58,5.17,124.14,72.86,52.7,55.41,98.08,129.69
2018,MORRO DO CHAPEU DO PIAUI,PI,NORDESTE,FERNANDO HADDAD,3707,3108,PI-MORRO DO CHAPEU DO PIAUI,220667,53.49,68.18,97.73,70.94,39.52,47.58,54.76,107.37
2018,MURICI DOS PORTELAS,PI,NORDESTE,FERNANDO HADDAD,4192,3534,PI-MURICI DOS PORTELAS,220669,22.55,4.3,15.05,6.36,15.97,4.2,6.9,89.53
2018,NAZARE DO PIAUI,PI,NORDESTE,FERNANDO HADDAD,4429,4042,PI-NAZARE DO PIAUI,220670,43.37,27.27,106.49,138.16,110.98,92.68,124.04,82.56
2018,NAZARIA,PI,NORDESTE,FERNANDO HADDAD,7979,6494,PI-NAZARIA,220672,5.23,0.61,76.97,69.81,77.64,68.32,63.89,66.42
2018,NOSSA SENHORA DE NAZARE,PI,NORDESTE,FERNANDO HADDAD,3825,3388,PI-NOSSA SENHORA DE NAZARE,220675,53.03,40.0,61.54,138.3,90.74,85.19,91.8,77.97
2018,NOSSA SENHORA DOS REMEDIOS,PI,NORDESTE,FERNANDO HADDAD,5670,4597,PI-NOSSA SENHORA DOS REMEDIOS,220680,3.23,26.75,49.04,28.07,56.03,68.79,77.27,76.43
2018,NOVA SANTA RITA,PI,NORDESTE,FERNANDO HADDAD,2865,2685,PI-NOVA SANTA RITA,220795,36.0,25.86,68.97,48.39,74.51,70.59,95.0,95.45
2018,NOVO ORIENTE DO PIAUI,PI,NORDESTE,FERNANDO HADDAD,3745,3389,PI-NOVO ORIENTE DO PIAUI,220690,41.51,40.26,38.96,65.71,41.43,17.14,46.77,133.93
2018,NOVO SANTO ANTONIO,PI,NORDESTE,FERNANDO HADDAD,2849,2511,PI-NOVO SANTO ANTONIO,220695,36.84,31.58,163.16,71.79,51.11,44.44,67.5,127.59
2018,OEIRAS,PI,NORDESTE,FERNANDO HADDAD,20551,17087,PI-OEIRAS,220700,193.92,177.38,193.57,133.26,75.75,108.15,95.55,146.51
2018,OLHO D'AGUA DO PIAUI,PI,NORDESTE,FERNANDO HADDAD,1745,1467,PI-OLHO D'AGUA DO PIAUI,220710,5.0,8.82,100.0,66.67,75.0,75.0,67.39,110.26
2018,PADRE MARCOS,PI,NORDESTE,FERNANDO HADDAD,4327,3766,PI-PADRE MARCOS,220720,54.74,17.65,47.06,60.92,85.56,74.44,65.96,141.1
2018,PAES LANDIM,PI,NORDESTE,FERNANDO HADDAD,2661,1944,PI-PAES LANDIM,220730,27.5,29.69,60.94,59.74,75.93,98.15,119.61,47.06
2018,PAJEU DO PIAUI,PI,NORDESTE,FERNANDO HADDAD,2232,1870,PI-PAJEU DO PIAUI,220735,36.0,40.0,104.0,75.0,72.41,62.07,157.69,69.23
2018,PALMEIRA DO PIAUI,PI,NORDESTE,FERNANDO HADDAD,3133,2565,PI-PALMEIRA DO PIAUI,220740,61.25,0.0,10.53,36.84,46.03,17.46,22.22,74.65
2018,PALMEIRAIS,PI,NORDESTE,FERNANDO HADDAD,8496,7351,PI-PALMEIRAIS,220750,23.28,10.96,50.23,69.27,73.3,89.01,101.01,112.5
2018,PAQUETA,PI,NORDESTE,FERNANDO HADDAD,2883,2565,PI-PAQUETA,220755,30.77,26.19,38.1,96.77,59.52,64.29,20.75,90.24
2018,PARNAGUA,PI,NORDESTE,FERNANDO HADDAD,5147,4537,PI-PARNAGUA,220760,74.48,41.57,85.54,78.31,46.15,72.19,72.56,100.0
2018,PARNAIBA,PI,NORDESTE,FERNANDO HADDAD,78910,49323,PI-PARNAIBA,220770,181.97,203.37,213.53,169.17,113.42,22.0,63.09,56.72
2018,PASSAGEM FRANCA DO PIAUI,PI,NORDESTE,FERNANDO HADDAD,2690,2216,PI-PASSAGEM FRANCA DO PIAUI,220775,42.86,20.73,70.73,90.91,70.69,75.86,95.74,87.5
2018,PATOS DO PIAUI,PI,NORDESTE,FERNANDO HADDAD,3855,3353,PI-PATOS DO PIAUI,220777,28.33,46.94,38.78,51.79,92.98,98.25,83.64,78.33
2018,PAU D'ARCO DO PIAUI,PI,NORDESTE,FERNANDO HADDAD,3459,2971,PI-PAU D'ARCO DO PIAUI,220779,14.29,2.63,50.0,63.04,109.68,116.13,69.77,83.67
2018,PAULISTANA,PI,NORDESTE,FERNANDO HADDAD,11653,10068,PI-PAULISTANA,220780,31.74,11.62,87.16,101.21,88.12,110.14,125.24,160.33
2018,PAVUSSU,PI,NORDESTE,FERNANDO HADDAD,2638,2462,PI-PAVUSSU,220785,43.18,45.24,104.76,116.67,81.25,27.08,143.18,141.67
2018,PEDRO II,PI,NORDESTE,FERNANDO HADDAD,21748,17051,PI-PEDRO II,220790,91.21,60.0,86.31,75.15,68.74,74.25,64.27,49.12
2018,PEDRO LAURENTINO,PI,NORDESTE,FERNANDO HADDAD,1913,1629,PI-PEDRO LAURENTINO,220793,28.0,25.93,103.7,92.0,88.0,36.0,100.0,83.87
2018,PICOS,PI,NORDESTE,FERNANDO HADDAD,40156,30013,PI-PICOS,220800,306.29,265.19,273.76,125.88,77.76,105.06,129.52,166.86
2018,PIMENTEIRAS,PI,NORDESTE,FERNANDO HADDAD,6407,5179,PI-PIMENTEIRAS,220810,55.46,25.0,43.1,47.73,31.21,55.32,67.46,136.97
2018,PIO IX,PI,NORDESTE,FERNANDO HADDAD,10441,9309,PI-PIO IX,220820,31.56,22.33,24.76,44.73,101.38,79.36,104.17,108.81
2018,PIRACURUCA,PI,NORDESTE,FERNANDO HADDAD,16935,13153,PI-PIRACURUCA,220830,125.33,48.09,100.64,103.2,99.12,77.31,89.36,168.41
2018,PIRIPIRI,PI,NORDESTE,FERNANDO HADDAD,35190,26562,PI-PIRIPIRI,220840,152.13,128.03,170.29,181.47,144.18,132.45,121.75,147.31
2018,PORTO,PI,NORDESTE,FERNANDO HADDAD,5892,5140,PI-PORTO,220850,18.06,37.62,104.29,67.76,51.11,58.89,71.24,55.29
2018,PORTO ALEGRE DO PIAUI,PI,NORDESTE,FERNANDO HADDAD,1368,1114,PI-PORTO ALEGRE DO PIAUI,220855,28.57,17.14,74.29,109.09,135.71,121.43,104.65,122.5
2018,PRATA DO PIAUI,PI,NORDESTE,FERNANDO HADDAD,2208,1964,PI-PRATA DO PIAUI,220860,0.0,73.68,115.79,69.77,31.91,55.32,61.54,46.0
2018,QUEIMADA NOVA,PI,NORDESTE,FERNANDO HADDAD,5144,4673,PI-QUEIMADA NOVA,220865,49.35,59.14,81.72,76.04,80.37,55.14,94.0,91.18
2018,REDENCAO DO GURGUEIA,PI,NORDESTE,FERNANDO HADDAD,4513,3568,PI-REDENCAO DO GURGUEIA,220870,13.86,1.97,76.97,119.67,58.16,16.31,6.96,24.19
2018,REGENERACAO,PI,NORDESTE,FERNANDO HADDAD,9680,8554,PI-REGENERACAO,220880,53.45,38.08,82.56,96.17,80.0,92.83,124.05,122.36
2018,RIACHO FRIO,PI,NORDESTE,FERNANDO HADDAD,2901,2586,PI-RIACHO FRIO,220885,21.13,25.61,58.54,65.15,93.94,59.09,68.33,110.71
2018,RIBEIRA DO PIAUI,PI,NORDESTE,FERNANDO HADDAD,2502,2315,PI-RIBEIRA DO PIAUI,220887,29.79,0.0,123.68,84.0,74.55,69.09,149.12,108.51
2018,RIBEIRO GONCALVES,PI,NORDESTE,FERNANDO HADDAD,3485,2582,PI-RIBEIRO GONCALVES,220890,88.78,81.25,105.36,102.5,100.0,48.25,112.5,159.77
2018,RIO GRANDE DO PIAUI,PI,NORDESTE,FERNANDO HADDAD,3724,3275,PI-RIO GRANDE DO PIAUI,220900,58.67,27.71,73.49,75.71,88.57,77.14,87.5,96.88
2018,SANTA CRUZ DO PIAUI,PI,NORDESTE,FERNANDO HADDAD,4160,3505,PI-SANTA CRUZ DO PIAUI,220910,47.37,136.49,101.35,117.72,159.68,72.58,39.53,132.86
2018,SANTA CRUZ DOS MILAGRES,PI,NORDESTE,FERNANDO HADDAD,2306,2001,PI-SANTA CRUZ DOS MILAGRES,220915,41.18,205.26,168.42,49.12,45.95,32.43,73.33,48.39
2018,SANTA FILOMENA,PI,NORDESTE,FERNANDO HADDAD,3416,2753,PI-SANTA FILOMENA,220920,114.68,73.47,61.22,36.17,63.64,93.94,74.04,123.47
2018,SANTA LUZ,PI,NORDESTE,FERNANDO HADDAD,3391,2620,PI-SANTA LUZ,220930,5.95,1.2,80.72,46.97,38.67,33.33,21.52,104.35
2018,SANTA ROSA DO PIAUI,PI,NORDESTE,FERNANDO HADDAD,3141,2269,PI-SANTA ROSA DO PIAUI,220937,16.07,1.75,50.88,104.0,53.52,63.38,33.33,57.81
2018,SANTANA DO PIAUI,PI,NORDESTE,FERNANDO HADDAD,3009,2618,PI-SANTANA DO PIAUI,220935,3.33,28.07,35.09,88.89,65.22,58.7,85.71,81.08
2018,SANTO ANTONIO DE LISBOA,PI,NORDESTE,FERNANDO HADDAD,3973,3375,PI-SANTO ANTONIO DE LISBOA,220940,27.78,20.83,22.22,56.82,88.46,84.62,81.18,85.29
2018,SANTO ANTONIO DOS MILAGRES,PI,NORDESTE,FERNANDO HADDAD,1316,1140,PI-SANTO ANTONIO DOS MILAGRES,220945,90.0,0.0,55.56,75.0,59.26,66.67,69.23,106.9
2018,SANTO INACIO DO PIAUI,PI,NORDESTE,FERNANDO HADDAD,2432,2034,PI-SANTO INACIO DO PIAUI,220950,14.29,6.0,46.0,85.37,68.18,50.0,37.04,97.92
2018,SEBASTIAO BARROS,PI,NORDESTE,FERNANDO HADDAD,2844,2433,PI-SEBASTIAO BARROS,221062,9.09,0.0,76.92,115.91,37.7,91.8,75.56,82.46
2018,SEBASTIAO LEAL,PI,NORDESTE,FERNANDO HADDAD,2862,1972,PI-SEBASTIAO LEAL,221063,20.69,9.09,122.73,73.58,82.76,67.24,111.11,266.67
2018,SIGEFREDO PACHECO,PI,NORDESTE,FERNANDO HADDAD,6030,5200,PI-SIGEFREDO PACHECO,221065,26.09,15.89,92.52,85.0,78.5,62.62,96.91,112.5
2018,SIMPLICIO MENDES,PI,NORDESTE,FERNANDO HADDAD,6892,5844,PI-SIMPLICIO MENDES,221080,46.2,79.78,62.92,65.46,94.86,102.29,66.84,98.6
2018,SIMOES,PI,NORDESTE,FERNANDO HADDAD,8268,7179,PI-SIMOES,221070,104.83,101.8,103.15,90.99,100.44,86.73,98.26,130.46
2018,SOCORRO DO PIAUI,PI,NORDESTE,FERNANDO HADDAD,2803,2362,PI-SOCORRO DO PIAUI,221090,1.79,0.0,85.37,41.3,68.75,47.92,87.76,94.59
2018,SUSSUAPARA,PI,NORDESTE,FERNANDO HADDAD,4922,4164,PI-SUSSUAPARA,221093,12.68,0.0,3.57,31.11,76.71,91.78,53.68,127.71
2018,SAO BRAZ DO PIAUI,PI,NORDESTE,FERNANDO HADDAD,2880,2720,PI-SAO BRAZ DO PIAUI,220955,14.89,5.0,51.67,71.83,83.33,70.37,94.23,134.15
2018,SAO FRANCISCO DE ASSIS DO PIAUI,PI,NORDESTE,FERNANDO HADDAD,3359,2846,PI-SAO FRANCISCO DE ASSIS DO PIAUI,220965,9.43,10.23,55.68,78.75,120.0,121.54,100.0,100.0
2018,SAO FRANCISCO DO PIAUI,PI,NORDESTE,FERNANDO HADDAD,4020,2838,PI-SAO FRANCISCO DO PIAUI,220970,20.0,8.0,90.67,100.0,54.17,53.12,106.35,113.11
2018,SAO FELIX DO PIAUI,PI,NORDESTE,FERNANDO HADDAD,2348,1828,PI-SAO FELIX DO PIAUI,220960,17.86,22.22,83.33,63.64,44.83,27.59,73.91,36.36
2018,SAO GONCALO DO GURGUEIA,PI,NORDESTE,FERNANDO HADDAD,1528,1224,PI-SAO GONCALO DO GURGUEIA,220975,45.45,50.0,56.67,85.19,42.5,87.5,117.65,122.5
2018,SAO GONCALO DO PIAUI,PI,NORDESTE,FERNANDO HADDAD,3258,2435,PI-SAO GONCALO DO PIAUI,220980,19.18,11.84,71.05,104.62,91.43,64.29,54.79,58.73
2018,SAO JOSE DO DIVINO,PI,NORDESTE,FERNANDO HADDAD,3670,3124,PI-SAO JOSE DO DIVINO,221005,90.0,101.49,105.97,111.67,65.45,9.09,75.41,172.73
2018,SAO JOSE DO PEIXE,PI,NORDESTE,FERNANDO HADDAD,2175,1895,PI-SAO JOSE DO PEIXE,221010,17.65,34.15,163.41,61.9,69.49,54.24,106.98,170.59
2018,SAO JOSE DO PIAUI,PI,NORDESTE,FERNANDO HADDAD,4305,3693,PI-SAO JOSE DO PIAUI,221020,65.43,50.53,43.16,98.67,110.14,66.67,92.77,81.32
2018,SAO JOAO DA CANABRAVA,PI,NORDESTE,FERNANDO HADDAD,3251,2868,PI-SAO JOAO DA CANABRAVA,220985,2.17,3.51,56.14,104.26,76.6,68.09,41.18,91.67
2018,SAO JOAO DA FRONTEIRA,PI,NORDESTE,FERNANDO HADDAD,3360,2919,PI-SAO JOAO DA FRONTEIRA,220987,0.0,0.0,18.57,25.0,22.54,60.56,43.42,44.44
2018,SAO JOAO DA SERRA,PI,NORDESTE,FERNANDO HADDAD,4431,3637,PI-SAO JOAO DA SERRA,220990,0.0,20.59,80.88,54.17,84.62,58.97,74.39,100.0
2018,SAO JOAO DA VARJOTA,PI,NORDESTE,FERNANDO HADDAD,2868,2605,PI-SAO JOAO DA VARJOTA,220995,17.91,25.71,84.29,89.47,44.3,27.85,57.69,126.53
2018,SAO JOAO DO ARRAIAL,PI,NORDESTE,FERNANDO HADDAD,5113,3666,PI-SAO JOAO DO ARRAIAL,220997,57.48,54.17,61.81,66.37,60.0,46.0,67.2,83.11
2018,SAO JOAO DO PIAUI,PI,NORDESTE,FERNANDO HADDAD,11038,9233,PI-SAO JOAO DO PIAUI,221000,142.54,178.79,96.63,101.83,105.07,117.33,17.98,12.77
2018,SAO JULIAO,PI,NORDESTE,FERNANDO HADDAD,3969,2871,PI-SAO JULIAO,221030,31.11,73.13,52.24,73.97,89.06,90.62,86.36,80.26
2018,SAO LOURENCO DO PIAUI,PI,NORDESTE,FERNANDO HADDAD,3507,3233,PI-SAO LOURENCO DO PIAUI,221035,38.18,7.27,78.18,70.18,52.46,52.46,115.0,65.0
2018,SAO LUIS DO PIAUI,PI,NORDESTE,FERNANDO HADDAD,1808,1603,PI-SAO LUIS DO PIAUI,221037,27.27,16.0,12.0,35.29,90.48,104.76,85.71,84.0
2018,SAO MIGUEL DA BAIXA GRANDE,PI,NORDESTE,FERNANDO HADDAD,1663,1263,PI-SAO MIGUEL DA BAIXA GRANDE,221038,16.67,14.29,92.86,69.57,171.43,150.0,53.85,80.95
2018,SAO MIGUEL DO FIDALGO,PI,NORDESTE,FERNANDO HADDAD,1835,1678,PI-SAO MIGUEL DO FIDALGO,221039,27.27,30.77,84.62,110.34,105.71,74.29,36.54,42.5
2018,SAO MIGUEL DO TAPUIO,PI,NORDESTE,FERNANDO HADDAD,10402,9062,PI-SAO MIGUEL DO TAPUIO,221040,84.06,69.66,94.02,95.56,87.56,97.61,79.11,87.88
2018,SAO PEDRO DO PIAUI,PI,NORDESTE,FERNANDO HADDAD,7811,6130,PI-SAO PEDRO DO PIAUI,221050,36.31,50.26,90.48,99.5,80.43,84.78,88.44,137.43
2018,SAO RAIMUNDO NONATO,PI,NORDESTE,FERNANDO HADDAD,18219,15701,PI-SAO RAIMUNDO NONATO,221060,184.15,172.85,69.48,113.05,69.78,84.74,93.85,99.82
2018,TAMBORIL DO PIAUI,PI,NORDESTE,FERNANDO HADDAD,1881,1655,PI-TAMBORIL DO PIAUI,221095,25.0,8.51,74.47,104.35,79.07,86.05,95.12,142.55
2018,TANQUE DO PIAUI,PI,NORDESTE,FERNANDO HADDAD,1701,1448,PI-TANQUE DO PIAUI,221097,19.23,11.11,70.37,61.76,86.84,57.89,48.65,55.56
