Ano de eleição;Município;UF;Região;Turno;Nome candidato;Cargo;Votos válidos;Votos nominais;Data de carga
2018;MOTUCA;SP;SUDESTE;2;FERNANDO HADDAD;Presidente;2407;981;2023-03-31 10:03:12
2018;ITAPEVA;SP;SUDESTE;2;FERNANDO HADDAD;Presidente;46107;11919;2023-03-31 10:03:12
2018;BRASÍLIA;DF;CENTRO-OESTE;2;IBANEIS ROCHA BARROS JUNIOR;Governador;1493903;1042574;2023-03-31 10:03:12
2018;SÃO FRANCISCO DO MARANHÃO;MA;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;6410;662;2023-03-31 10:03:12
2018;CURRAIS NOVOS;RN;NORDESTE;2;CARLOS EDUARDO NUNES ALVES;Governador;21662;7572;2023-03-31 10:03:12
2018;PIRATUBA;SC;SUL;2;GELSON LUIZ MERÍSIO;Governador;3680;1305;2023-03-31 10:03:12
2018;BERTÓPOLIS;MG;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;2500;796;2023-03-31 10:03:12
2018;SÃO JOSÉ DO DIVINO;PI;NORDESTE;2;FERNANDO HADDAD;Presidente;3670;3124;2023-03-31 10:03:12
2018;SÃO VALENTIM;RS;SUL;2;FERNANDO HADDAD;Presidente;2373;907;2023-03-31 10:03:12
2018;ARAÇATUBA;SP;SUDESTE;2;FERNANDO HADDAD;Presidente;100777;20424;2023-03-31 10:03:12
2018;PIACATU;SP;SUDESTE;2;MARCIO LUIZ FRANÇA GOMES;Governador;3267;1973;2023-03-31 10:03:12
2018;PEDRO GOMES;MS;CENTRO-OESTE;2;REINALDO AZAMBUJA SILVA;Governador;3735;1651;2023-03-31 10:03:12
2018;SANANDUVA;RS;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;10190;7328;2023-03-31 10:03:12
2018;GUIMARÂNIA;MG;SUDESTE;2;ROMEU ZEMA NETO;Governador;3948;3361;2023-03-31 10:03:12
2018;PIEDADE DOS GERAIS;MG;SUDESTE;2;ANTONIO AUGUSTO JUNHO ANASTASIA;Governador;2768;518;2023-03-31 10:03:12
2018;ARAPUÁ;MG;SUDESTE;2;ANTONIO AUGUSTO JUNHO ANASTASIA;Governador;1908;532;2023-03-31 10:03:12
2018;RIBEIRA;SP;SUDESTE;2;JOÃO AGRIPINO DA COSTA DORIA JUNIOR;Governador;1868;851;2023-03-31 10:03:12
2018;PRIMEIRO DE MAIO;PR;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;6481;4495;2023-03-31 10:03:12
2018;SÃO MARTINHO;RS;SUL;2;EDUARDO FIGUEIREDO CAVALHEIRO LEITE;Governador;3659;2054;2023-03-31 10:03:12
2018;SANTO ANTÔNIO DA PATRULHA;RS;SUL;2;JOSÉ IVO SARTORI;Governador;22476;10182;2023-03-31 10:03:12
2018;SULINA;PR;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;2223;1063;2023-03-31 10:03:12
2018;LÁBREA;AM;NORTE;2;JAIR MESSIAS BOLSONARO;Presidente;14924;3633;2023-03-31 10:03:12
2018;TURVOLÂNDIA;MG;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;2608;1527;2023-03-31 10:03:12
2018;PARARI;PB;NORDESTE;2;FERNANDO HADDAD;Presidente;1517;1215;2023-03-31 10:03:12
2018;NOVO ITACOLOMI;PR;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;2032;1359;2023-03-31 10:03:12
2018;GOVERNADOR EDISON LOBÃO;MA;NORDESTE;2;FERNANDO HADDAD;Presidente;9755;6128;2023-03-31 10:03:12
2018;JACIARA;MT;CENTRO-OESTE;2;JAIR MESSIAS BOLSONARO;Presidente;14288;9854;2023-03-31 10:03:12
2018;JACAREZINHO;PR;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;22621;13102;2023-03-31 10:03:12
2018;CORGUINHO;MS;CENTRO-OESTE;2;JAIR MESSIAS BOLSONARO;Presidente;2389;1364;2023-03-31 10:03:12
2018;IBIRAÇU;ES;SUDESTE;2;FERNANDO HADDAD;Presidente;6810;2349;2023-03-31 10:03:12
2018;PRESIDENTE VENCESLAU;SP;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;19427;15173;2023-03-31 10:03:12
2018;ALTO ALEGRE;RR;NORTE;2;FERNANDO HADDAD;Presidente;7231;2877;2023-03-31 10:03:12
2018;ITABERAÍ;GO;CENTRO-OESTE;2;FERNANDO HADDAD;Presidente;21455;9395;2023-03-31 10:03:12
2018;ITABUNA;BA;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;104064;50668;2023-03-31 10:03:12
2018;VALE DO SOL;RS;SUL;2;FERNANDO HADDAD;Presidente;6471;3046;2023-03-31 10:03:12
2018;JUQUITIBA;SP;SUDESTE;2;MARCIO LUIZ FRANÇA GOMES;Governador;13773;8365;2023-03-31 10:03:12
2018;CAÇAPAVA DO SUL;RS;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;17073;8113;2023-03-31 10:03:12
2018;DIONÍSIO CERQUEIRA;SC;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;8144;4399;2023-03-31 10:03:12
2018;GOIANÉSIA;GO;CENTRO-OESTE;2;FERNANDO HADDAD;Presidente;36518;13307;2023-03-31 10:03:12
2018;IGUATAMA;MG;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;4200;2243;2023-03-31 10:03:12
2018;SUMARÉ;SP;SUDESTE;2;JOÃO AGRIPINO DA COSTA DORIA JUNIOR;Governador;118088;68023;2023-03-31 10:03:12
2018;SÃO PAULO DO POTENGI;RN;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;9504;4140;2023-03-31 10:03:12
2018;NOVA UNIÃO;RO;NORTE;2;MARCOS JOSE ROCHA DOS SANTOS;Governador;3560;1776;2023-03-31 10:03:12
2018;CARATINGA;MG;SUDESTE;2;ANTONIO AUGUSTO JUNHO ANASTASIA;Governador;34335;10401;2023-03-31 10:03:12
2018;VERANÓPOLIS;RS;SUL;2;FERNANDO HADDAD;Presidente;14194;2091;2023-03-31 10:03:12
2018;MALHADA DOS BOIS;SE;NORDESTE;2;ANTONIO CARLOS VALADARES FILHO;Governador;2516;360;2023-03-31 10:03:12
2018;SÃO VALÉRIO DO SUL;RS;SUL;2;EDUARDO FIGUEIREDO CAVALHEIRO LEITE;Governador;1452;996;2023-03-31 10:03:12
2018;RANCHO QUEIMADO;SC;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;2250;1775;2023-03-31 10:03:12
2018;SÃO JOÃO DO MANHUAÇU;MG;SUDESTE;2;ROMEU ZEMA NETO;Governador;5671;4270;2023-03-31 10:03:12
2018;NOVA ITABERABA;SC;SUL;2;FERNANDO HADDAD;Presidente;3158;1619;2023-03-31 10:03:12
2018;GUAIMBÊ;SP;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;2974;1843;2023-03-31 10:03:12
2018;QUILOMBO;SC;SUL;2;CARLOS MOISÉS DA SILVA;Governador;5735;3084;2023-03-31 10:03:12
2018;CALDAS;MG;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;7562;5172;2023-03-31 10:03:12
2018;RESPLENDOR;MG;SUDESTE;2;ANTONIO AUGUSTO JUNHO ANASTASIA;Governador;7839;2232;2023-03-31 10:03:12
2018;ITAMARANDIBA;MG;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;14608;6067;2023-03-31 10:03:12
2018;RONDINHA;RS;SUL;2;JOSÉ IVO SARTORI;Governador;3325;1735;2023-03-31 10:03:12
2018;JARU;RO;NORTE;2;EXPEDITO GONÇALVES FERREIRA JUNIOR;Governador;24818;7446;2023-03-31 10:03:12
2018;CARAGUATATUBA;SP;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;60218;42855;2023-03-31 10:03:12
2018;PALMEIRÂNDIA;MA;NORDESTE;2;FERNANDO HADDAD;Presidente;10123;9139;2023-03-31 10:03:12
2018;CANTAGALO;PR;SUL;2;FERNANDO HADDAD;Presidente;6808;4127;2023-03-31 10:03:12
2018;SANTA TEREZINHA DE GOIÁS;GO;CENTRO-OESTE;2;FERNANDO HADDAD;Presidente;5202;2972;2023-03-31 10:03:12
2018;ALTO ALEGRE DOS PARECIS;RO;NORTE;2;FERNANDO HADDAD;Presidente;6034;2244;2023-03-31 10:03:12
2018;MORTUGABA;BA;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;6194;2549;2023-03-31 10:03:12
2018;CANUDOS;BA;NORDESTE;2;FERNANDO HADDAD;Presidente;8364;7222;2023-03-31 10:03:12
2018;MARCELINO VIEIRA;RN;NORDESTE;2;MARIA DE FATIMA BEZERRA;Governador;4916;3832;2023-03-31 10:03:12
2018;TIMBÓ GRANDE;SC;SUL;2;FERNANDO HADDAD;Presidente;3804;1958;2023-03-31 10:03:12
2018;CONGONHAS;MG;SUDESTE;2;ROMEU ZEMA NETO;Governador;25765;20519;2023-03-31 10:03:12
2018;DIVINOLÂNDIA;SP;SUDESTE;2;JOÃO AGRIPINO DA COSTA DORIA JUNIOR;Governador;6141;3765;2023-03-31 10:03:12
2018;SETE QUEDAS;MS;CENTRO-OESTE;2;ODILON DE OLIVEIRA;Governador;4800;1211;2023-03-31 10:03:12
2018;CAMBUCI;RJ;SUDESTE;2;FERNANDO HADDAD;Presidente;8216;3299;2023-03-31 10:03:12
2018;SÃO FRANCISCO DE ASSIS;RS;SUL;2;FERNANDO HADDAD;Presidente;10671;5544;2023-03-31 10:03:12
2018;ORLÂNDIA;SP;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;20272;15111;2023-03-31 10:03:12
2018;BARÃO DE MELGAÇO;MT;CENTRO-OESTE;2;JAIR MESSIAS BOLSONARO;Presidente;3843;1225;2023-03-31 10:03:12
2018;SÃO CARLOS;SC;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;6469;4026;2023-03-31 10:03:12
2018;PEDRO LEOPOLDO;MG;SUDESTE;2;FERNANDO HADDAD;Presidente;32717;11414;2023-03-31 10:03:12
2018;OUROLÂNDIA;BA;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;9253;2537;2023-03-31 10:03:12
2018;ATALANTA;SC;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;2313;1934;2023-03-31 10:03:12
2018;NOVA OLÍMPIA;PR;SUL;2;FERNANDO HADDAD;Presidente;3636;1270;2023-03-31 10:03:12
2018;NOVA FRIBURGO;RJ;SUDESTE;2;FERNANDO HADDAD;Presidente;98664;26805;2023-03-31 10:03:12
2018;AMAMBAI;MS;CENTRO-OESTE;2;ODILON DE OLIVEIRA;Governador;17032;4928;2023-03-31 10:03:12
2018;TIMBÓ;SC;SUL;2;CARLOS MOISÉS DA SILVA;Governador;24370;20758;2023-03-31 10:03:12
2018;RIBEIRÃO VERMELHO;MG;SUDESTE;2;ROMEU ZEMA NETO;Governador;1946;1192;2023-03-31 10:03:12
2018;DUMONT;SP;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;4802;3714;2023-03-31 10:03:12
2018;BOA VISTA;PB;NORDESTE;2;FERNANDO HADDAD;Presidente;4437;2960;2023-03-31 10:03:12
2018;CAARAPÓ;MS;CENTRO-OESTE;2;FERNANDO HADDAD;Presidente;14139;4961;2023-03-31 10:03:12
2018;VISEU;PA;NORTE;2;JAIR MESSIAS BOLSONARO;Presidente;26431;4476;2023-03-31 10:03:12
2018;BARRA DO BUGRES;MT;CENTRO-OESTE;2;FERNANDO HADDAD;Presidente;15683;7636;2023-03-31 10:03:12
2018;VILA FLORES;RS;SUL;2;EDUARDO FIGUEIREDO CAVALHEIRO LEITE;Governador;2610;1028;2023-03-31 10:03:12
2018;CACHOEIRO DE ITAPEMIRIM;ES;SUDESTE;2;FERNANDO HADDAD;Presidente;100254;24792;2023-03-31 10:03:12
2018;PINHEIRO MACHADO;RS;SUL;2;FERNANDO HADDAD;Presidente;6968;4086;2023-03-31 10:03:12
2018;CANÁPOLIS;MG;SUDESTE;2;ANTONIO AUGUSTO JUNHO ANASTASIA;Governador;5138;1078;2023-03-31 10:03:12
2018;PASSO DE TORRES;SC;SUL;2;CARLOS MOISÉS DA SILVA;Governador;3910;2527;2023-03-31 10:03:12
2018;SÃO SEBASTIÃO DO MARANHÃO;MG;SUDESTE;2;ANTONIO AUGUSTO JUNHO ANASTASIA;Governador;4009;2240;2023-03-31 10:03:12
2018;ÁGUAS DE SANTA BÁRBARA;SP;SUDESTE;2;JOÃO AGRIPINO DA COSTA DORIA JUNIOR;Governador;3078;1516;2023-03-31 10:03:12
2018;CONGONHAS DO NORTE;MG;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;2177;623;2023-03-31 10:03:12
2018;CONDOR;RS;SUL;2;EDUARDO FIGUEIREDO CAVALHEIRO LEITE;Governador;4071;2139;2023-03-31 10:03:12
2018;ALVORADA DO NORTE;GO;CENTRO-OESTE;2;JAIR MESSIAS BOLSONARO;Presidente;4149;2066;2023-03-31 10:03:12
2018;DIRCE REIS;SP;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;1083;618;2023-03-31 10:03:12
2018;SÃO JOÃO DA MATA;MG;SUDESTE;2;ANTONIO AUGUSTO JUNHO ANASTASIA;Governador;2009;431;2023-03-31 10:03:12
2018;ARANTINA;MG;SUDESTE;2;ROMEU ZEMA NETO;Governador;1492;1023;2023-03-31 10:03:12
2018;SALDANHA MARINHO;RS;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;2047;1354;2023-03-31 10:03:12
2018;JAGUARIBARA;CE;NORDESTE;2;FERNANDO HADDAD;Presidente;5739;4871;2023-03-31 10:03:12
2018;IBIRAPUITÃ;RS;SUL;2;EDUARDO FIGUEIREDO CAVALHEIRO LEITE;Governador;2544;1614;2023-03-31 10:03:12
2018;CAMBIRA;PR;SUL;2;FERNANDO HADDAD;Presidente;4559;1390;2023-03-31 10:03:12
2018;MACAU;RN;NORDESTE;2;FERNANDO HADDAD;Presidente;15669;12415;2023-03-31 10:03:12
2018;SÃO MIGUEL;RN;NORDESTE;2;FERNANDO HADDAD;Presidente;11745;10032;2023-03-31 10:03:12
2018;DAVINÓPOLIS;MA;NORDESTE;2;FERNANDO HADDAD;Presidente;7865;5126;2023-03-31 10:03:12
2018;CORONEL MURTA;MG;SUDESTE;2;FERNANDO HADDAD;Presidente;4380;3276;2023-03-31 10:03:12
2018;MURICI;AL;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;12549;4584;2023-03-31 10:03:12
2018;CANELA;RS;SUL;2;JOSÉ IVO SARTORI;Governador;21149;11638;2023-03-31 10:03:12
2018;JUÍNA;MT;CENTRO-OESTE;2;JAIR MESSIAS BOLSONARO;Presidente;20917;14479;2023-03-31 10:03:12
2018;ALTO ALEGRE DOS PARECIS;RO;NORTE;2;EXPEDITO GONÇALVES FERREIRA JUNIOR;Governador;5944;2892;2023-03-31 10:03:12
2018;JAPOATÃ;SE;NORDESTE;2;BELIVALDO CHAGAS SILVA;Governador;6909;5978;2023-03-31 10:03:12
2018;DILERMANDO DE AGUIAR;RS;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;2033;1168;2023-03-31 10:03:12
2018;IMACULADA;PB;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;6186;743;2023-03-31 10:03:12
2018;PAQUETÁ;PI;NORDESTE;2;FERNANDO HADDAD;Presidente;2883;2565;2023-03-31 10:03:12
2018;BARRA DO RIO AZUL;RS;SUL;2;EDUARDO FIGUEIREDO CAVALHEIRO LEITE;Governador;1281;700;2023-03-31 10:03:12
2018;BARRA DA ESTIVA;BA;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;13570;3149;2023-03-31 10:03:12
2018;ITAIÓPOLIS;SC;SUL;2;FERNANDO HADDAD;Presidente;12106;2749;2023-03-31 10:03:12
2018;PAVERAMA;RS;SUL;2;FERNANDO HADDAD;Presidente;4483;1703;2023-03-31 10:03:12
2018;SÃO MIGUEL DO GOSTOSO;RN;NORDESTE;2;CARLOS EDUARDO NUNES ALVES;Governador;5676;2180;2023-03-31 10:03:12
2018;GONÇALVES;MG;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;2525;1923;2023-03-31 10:03:12
2018;LAJEADO GRANDE;SC;SUL;2;CARLOS MOISÉS DA SILVA;Governador;1116;536;2023-03-31 10:03:12
2018;SIDERÓPOLIS;SC;SUL;2;GELSON LUIZ MERÍSIO;Governador;7923;1934;2023-03-31 10:03:12
2018;LEOPOLDINA;MG;SUDESTE;2;ROMEU ZEMA NETO;Governador;24411;18404;2023-03-31 10:03:12
2018;MORRO REDONDO;RS;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;3860;2426;2023-03-31 10:03:12
2018;MONTIVIDIU DO NORTE;GO;CENTRO-OESTE;2;JAIR MESSIAS BOLSONARO;Presidente;2263;991;2023-03-31 10:03:12
2018;NAZAREZINHO;PB;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;4862;467;2023-03-31 10:03:12
2018;BARÃO DE MONTE ALTO;MG;SUDESTE;2;FERNANDO HADDAD;Presidente;3767;2287;2023-03-31 10:03:12
2018;ACORIZAL;MT;CENTRO-OESTE;2;JAIR MESSIAS BOLSONARO;Presidente;4463;1937;2023-03-31 10:03:12
2018;SANTA CRUZ CABRÁLIA;BA;NORDESTE;2;FERNANDO HADDAD;Presidente;12974;7788;2023-03-31 10:03:12
2018;FLEXEIRAS;AL;NORDESTE;2;FERNANDO HADDAD;Presidente;5306;2780;2023-03-31 10:03:12
2018;BANDEIRANTES;MS;CENTRO-OESTE;2;ODILON DE OLIVEIRA;Governador;3935;1831;2023-03-31 10:03:12
2018;CASTELO;ES;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;20410;16286;2023-03-31 10:03:12
2018;MIRAVÂNIA;MG;SUDESTE;2;FERNANDO HADDAD;Presidente;2145;1623;2023-03-31 10:03:12
2018;ANAURILÂNDIA;MS;CENTRO-OESTE;2;ODILON DE OLIVEIRA;Governador;3762;2003;2023-03-31 10:03:12
2018;POÇO DAS ANTAS;RS;SUL;2;JOSÉ IVO SARTORI;Governador;1534;876;2023-03-31 10:03:12
2018;SÃO JOSÉ DO SUL;RS;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;1448;1108;2023-03-31 10:03:12
2018;SÃO BERNARDINO;SC;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;1831;788;2023-03-31 10:03:12
2018;MARTINÓPOLE;CE;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;7023;846;2023-03-31 10:03:12
2018;JAQUEIRA;PE;NORDESTE;2;FERNANDO HADDAD;Presidente;5817;4348;2023-03-31 10:03:12
2018;PUREZA;RN;NORDESTE;2;CARLOS EDUARDO NUNES ALVES;Governador;5176;1622;2023-03-31 10:03:12
2018;SÃO FRANCISCO DE ITABAPOANA;RJ;SUDESTE;2;FERNANDO HADDAD;Presidente;21694;6269;2023-03-31 10:03:12
2018;RIO GRANDE DA SERRA;SP;SUDESTE;2;FERNANDO HADDAD;Presidente;22959;9376;2023-03-31 10:03:12
2018;MARACANAÚ;CE;NORDESTE;2;FERNANDO HADDAD;Presidente;123295;74823;2023-03-31 10:03:12
2018;FREI PAULO;SE;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;8980;3475;2023-03-31 10:03:12
2018;BRASIL NOVO;PA;NORTE;2;HELDER ZAHLUTH BARBALHO;Governador;10459;4988;2023-03-31 10:03:12
2018;BARÃO DE COCAIS;MG;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;15395;8352;2023-03-31 10:03:12
2018;CARATINGA;MG;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;38367;23811;2023-03-31 10:03:12
2018;NOVA YORK;ZZ;EXTERIOR;2;FERNANDO HADDAD;Presidente;8916;2105;2023-03-31 10:03:12
2018;SÃO JOSÉ DA BOA VISTA;PR;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;3511;2580;2023-03-31 10:03:12
2018;POPULINA;SP;SUDESTE;2;JOÃO AGRIPINO DA COSTA DORIA JUNIOR;Governador;2357;718;2023-03-31 10:03:12
2018;BELÉM DO BREJO DO CRUZ;PB;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;3913;949;2023-03-31 10:03:12
2018;SÃO GERALDO;MG;SUDESTE;2;FERNANDO HADDAD;Presidente;4533;2594;2023-03-31 10:03:12
2018;PIRAÍ DO SUL;PR;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;14244;9417;2023-03-31 10:03:12
2018;RIBEIRA;SP;SUDESTE;2;MARCIO LUIZ FRANÇA GOMES;Governador;1868;1017;2023-03-31 10:03:12
2018;BOCA DA MATA;AL;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;12309;4521;2023-03-31 10:03:12
2018;SERRANÓPOLIS;GO;CENTRO-OESTE;2;JAIR MESSIAS BOLSONARO;Presidente;3955;2142;2023-03-31 10:03:12
2018;JARDIM DE PIRANHAS;RN;NORDESTE;2;MARIA DE FATIMA BEZERRA;Governador;7693;6198;2023-03-31 10:03:12
2018;GUARAPARI;ES;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;64410;46417;2023-03-31 10:03:12
2018;PALMA;MG;SUDESTE;2;FERNANDO HADDAD;Presidente;3639;2147;2023-03-31 10:03:12
2018;CONSELHEIRO PENA;MG;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;10531;6420;2023-03-31 10:03:12
2018;CAMPO NOVO DO PARECIS;MT;CENTRO-OESTE;2;JAIR MESSIAS BOLSONARO;Presidente;15062;10513;2023-03-31 10:03:12
2018;SÃO JOSÉ DOS AUSENTES;RS;SUL;2;JOSÉ IVO SARTORI;Governador;2041;1010;2023-03-31 10:03:12
2018;ALEGRETE DO PIAUÍ;PI;NORDESTE;2;FERNANDO HADDAD;Presidente;3185;2687;2023-03-31 10:03:12
2018;TONANTINS;AM;NORTE;2;JAIR MESSIAS BOLSONARO;Presidente;6423;1013;2023-03-31 10:03:12
2018;MADEIRO;PI;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;4436;564;2023-03-31 10:03:12
2018;CERRITO;RS;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;3938;1752;2023-03-31 10:03:12
2018;SANTO ANTÔNIO DO PALMA;RS;SUL;2;FERNANDO HADDAD;Presidente;1486;676;2023-03-31 10:03:12
2018;NOVO CRUZEIRO;MG;SUDESTE;2;ROMEU ZEMA NETO;Governador;10202;6109;2023-03-31 10:03:12
2018;OSCAR BRESSANE;SP;SUDESTE;2;FERNANDO HADDAD;Presidente;1829;386;2023-03-31 10:03:12
2018;SÃO LOURENÇO DO OESTE;SC;SUL;2;CARLOS MOISÉS DA SILVA;Governador;12357;7890;2023-03-31 10:03:12
2018;TIMBÓ;SC;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;25197;22582;2023-03-31 10:03:12
2018;PRESIDENTE JUSCELINO;MA;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;6049;752;2023-03-31 10:03:12
2018;CHUPINGUAIA;RO;NORTE;2;JAIR MESSIAS BOLSONARO;Presidente;4561;3057;2023-03-31 10:03:12
2018;GUARATINGUETÁ;SP;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;64461;50772;2023-03-31 10:03:12
2018;AMARALINA;GO;CENTRO-OESTE;2;FERNANDO HADDAD;Presidente;2017;1204;2023-03-31 10:03:12
2018;MARABÁ;PA;NORTE;2;MARCIO DESIDÉRIO TEIXEIRA MIRANDA;Governador;104769;56849;2023-03-31 10:03:12
2018;PRESIDENTE FIGUEIREDO;AM;NORTE;2;JAIR MESSIAS BOLSONARO;Presidente;15006;6337;2023-03-31 10:03:12
2018;NATAL;RN;NORDESTE;2;MARIA DE FATIMA BEZERRA;Governador;418334;164135;2023-03-31 10:03:12
2018;CAXAMBU;MG;SUDESTE;2;ANTONIO AUGUSTO JUNHO ANASTASIA;Governador;10550;4221;2023-03-31 10:03:12
2018;BURITIS;MG;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;11631;6521;2023-03-31 10:03:12
2018;MIRADOR;MA;NORDESTE;2;FERNANDO HADDAD;Presidente;10400;8886;2023-03-31 10:03:12
2018;SIMONÉSIA;MG;SUDESTE;2;ROMEU ZEMA NETO;Governador;8066;6289;2023-03-31 10:03:12
2018;CENTENÁRIO;RS;SUL;2;EDUARDO FIGUEIREDO CAVALHEIRO LEITE;Governador;1825;1032;2023-03-31 10:03:12
2018;PALMITOS;SC;SUL;2;CARLOS MOISÉS DA SILVA;Governador;8839;5649;2023-03-31 10:03:12
2018;SOBRADO;PB;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;5182;1546;2023-03-31 10:03:12
2018;PETROLÂNDIA;SC;SUL;2;FERNANDO HADDAD;Presidente;4228;762;2023-03-31 10:03:12
2018;FLORIANO PEIXOTO;RS;SUL;2;JOSÉ IVO SARTORI;Governador;1344;593;2023-03-31 10:03:12
2018;BERURI;AM;NORTE;2;FERNANDO HADDAD;Presidente;7501;5670;2023-03-31 10:03:12
2018;CANHOBA;SE;NORDESTE;2;ANTONIO CARLOS VALADARES FILHO;Governador;2927;892;2023-03-31 10:03:12
2018;URUARÁ;PA;NORTE;2;JAIR MESSIAS BOLSONARO;Presidente;17992;11999;2023-03-31 10:03:12
2018;PRESIDENTE PRUDENTE;SP;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;115577;90190;2023-03-31 10:03:12
2018;LUIS CORREIA;PI;NORDESTE;2;FERNANDO HADDAD;Presidente;18035;14659;2023-03-31 10:03:12
2018;ITAÚBA;MT;CENTRO-OESTE;2;JAIR MESSIAS BOLSONARO;Presidente;2595;1724;2023-03-31 10:03:12
2018;CARDOSO MOREIRA;RJ;SUDESTE;2;FERNANDO HADDAD;Presidente;7405;2511;2023-03-31 10:03:12
2018;SELBACH;RS;SUL;2;FERNANDO HADDAD;Presidente;3431;966;2023-03-31 10:03:12
2018;ERVAL GRANDE;RS;SUL;2;JOSÉ IVO SARTORI;Governador;2927;926;2023-03-31 10:03:12
2018;BEQUIMÃO;MA;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;10545;1519;2023-03-31 10:03:12
2018;SATUBINHA;MA;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;3879;741;2023-03-31 10:03:12
2018;TAILÂNDIA;PA;NORTE;2;FERNANDO HADDAD;Presidente;30302;16910;2023-03-31 10:03:12
2018;BANDEIRANTE;SC;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;2117;1117;2023-03-31 10:03:12
2018;PARAZINHO;RN;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;3476;1071;2023-03-31 10:03:12
2018;MARATAÍZES;ES;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;19723;13957;2023-03-31 10:03:12
2018;FAMA;MG;SUDESTE;2;ANTONIO AUGUSTO JUNHO ANASTASIA;Governador;1742;317;2023-03-31 10:03:12
2018;LAGOA DE PEDRAS;RN;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;4898;1109;2023-03-31 10:03:12
2018;UNIÃO DA SERRA;RS;SUL;2;FERNANDO HADDAD;Presidente;1177;227;2023-03-31 10:03:12
2018;ITAQUI;RS;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;18420;11048;2023-03-31 10:03:12
2018;ALTO SANTO;CE;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;8706;1134;2023-03-31 10:03:12
2018;RIBEIRÃO BRANCO;SP;SUDESTE;2;FERNANDO HADDAD;Presidente;9731;4489;2023-03-31 10:03:12
