,Ano de eleição,Cargo,Código município,Município,Região,UF,Turno,Nome candidato,Votos válidos,Votos nominais,Estado_Municipio
38000,2022,Presidente,80748,BELMONTE,SUL,SC,1,JAIR MESSIAS BOLSONARO,1927,1010,SC-BELMONTE
27298,2022,Presidente,80438,BENEDITO NOVO,SUL,SC,1,JAIR MESSIAS BOLSONARO,6541,5129,SC-BENEDITO NOVO
32003,2022,Presidente,80454,BIGUACU,SUL,SC,1,JAIR MESSIAS BOLSONARO,41109,23929,SC-BIGUACU
31989,2022,Presidente,80470,BLUMENAU,SUL,SC,1,JAIR MESSIAS BOLSONARO,208596,139214,SC-BLUMENAU
222,2022,Presidente,81280,BOCAINA DO SUL,SUL,SC,1,JAIR MESSIAS BOLSONARO,2576,1381,SC-BOCAINA DO SUL
8644,2022,Presidente,83895,BOM JARDIM DA SERRA,SUL,SC,1,JAIR MESSIAS BOLSONARO,2805,1396,SC-BOM JARDIM DA SERRA
33778,2022,Presidente,81388,BOM JESUS,SUL,SC,1,JAIR MESSIAS BOLSONARO,2033,1000,SC-BOM JESUS
47517,2022,Presidente,81469,BOM JESUS DO OESTE,SUL,SC,1,JAIR MESSIAS BOLSONARO,1588,937,SC-BOM JESUS DO OESTE
49082,2022,Presidente,80497,BOM RETIRO,SUL,SC,1,JAIR MESSIAS BOLSONARO,5162,2921,SC-BOM RETIRO
2169,2022,Presidente,80985,BOMBINHAS,SUL,SC,1,JAIR MESSIAS BOLSONARO,12916,8467,SC-BOMBINHAS
237,2022,Presidente,80519,BOTUVERA,SUL,SC,1,JAIR MESSIAS BOLSONARO,3648,2659,SC-BOTUVERA
26752,2022,Presidente,80535,BRACO DO NORTE,SUL,SC,1,JAIR MESSIAS BOLSONARO,19878,14691,SC-BRACO DO NORTE
596,2022,Presidente,80420,BRACO DO TROMBUDO,SUL,SC,1,JAIR MESSIAS BOLSONARO,2664,1980,SC-BRACO DO TROMBUDO
20950,2022,Presidente,81787,BRUNOPOLIS,SUL,SC,1,JAIR MESSIAS BOLSONARO,2250,1092,SC-BRUNOPOLIS
100,2022,Presidente,80551,BRUSQUE,SUL,SC,1,JAIR MESSIAS BOLSONARO,76840,55740,SC-BRUSQUE
17229,2022,Presidente,80594,CAIBI,SUL,SC,1,JAIR MESSIAS BOLSONARO,4012,2647,SC-CAIBI
31493,2022,Presidente,80667,CALMON,SUL,SC,1,LUIZ INÁCIO LULA DA SILVA,2356,1567,SC-CALMON
45940,2022,Presidente,80616,CAMBORIU,SUL,SC,1,JAIR MESSIAS BOLSONARO,43146,28923,SC-CAMBORIU
57683,2022,Presidente,80632,CAMPO ALEGRE,SUL,SC,1,JAIR MESSIAS BOLSONARO,7690,5646,SC-CAMPO ALEGRE
32445,2022,Presidente,80659,CAMPO BELO DO SUL,SUL,SC,1,JAIR MESSIAS BOLSONARO,4701,2201,SC-CAMPO BELO DO SUL
49897,2022,Presidente,80675,CAMPO ERE,SUL,SC,1,LUIZ INÁCIO LULA DA SILVA,5635,3088,SC-CAMPO ERE
33963,2022,Presidente,80691,CAMPOS NOVOS,SUL,SC,1,JAIR MESSIAS BOLSONARO,20204,11886,SC-CAMPOS NOVOS
52935,2022,Presidente,80713,CANELINHA,SUL,SC,1,JAIR MESSIAS BOLSONARO,7241,5076,SC-CANELINHA
52925,2022,Presidente,80730,CANOINHAS,SUL,SC,1,JAIR MESSIAS BOLSONARO,32493,19840,SC-CANOINHAS
29786,2022,Presidente,80756,CAPINZAL,SUL,SC,1,JAIR MESSIAS BOLSONARO,13591,7720,SC-CAPINZAL
37833,2022,Presidente,81027,CAPIVARI DE BAIXO,SUL,SC,1,JAIR MESSIAS BOLSONARO,13910,8246,SC-CAPIVARI DE BAIXO
14521,2022,Presidente,81248,CAPAO ALTO,SUL,SC,1,JAIR MESSIAS BOLSONARO,2298,1206,SC-CAPAO ALTO
33756,2022,Presidente,80772,CATANDUVAS,SUL,SC,1,JAIR MESSIAS BOLSONARO,6695,3770,SC-CATANDUVAS
34035,2022,Presidente,80799,CAXAMBU DO SUL,SUL,SC,1,LUIZ INÁCIO LULA DA SILVA,3624,1842,SC-CAXAMBU DO SUL
55376,2022,Presidente,80578,CACADOR,SUL,SC,1,JAIR MESSIAS BOLSONARO,40033,20720,SC-CACADOR
11077,2022,Presidente,80268,CELSO RAMOS,SUL,SC,1,JAIR MESSIAS BOLSONARO,2106,1071,SC-CELSO RAMOS
33960,2022,Presidente,80381,CERRO NEGRO,SUL,SC,1,LUIZ INÁCIO LULA DA SILVA,2525,1489,SC-CERRO NEGRO
43033,2022,Presidente,81701,CHAPADAO DO LAGEADO,SUL,SC,1,JAIR MESSIAS BOLSONARO,2209,1382,SC-CHAPADAO DO LAGEADO
44177,2022,Presidente,80810,CHAPECO,SUL,SC,1,JAIR MESSIAS BOLSONARO,128059,72582,SC-CHAPECO
50080,2022,Presidente,80306,COCAL DO SUL,SUL,SC,1,JAIR MESSIAS BOLSONARO,10976,7392,SC-COCAL DO SUL
33556,2022,Presidente,80837,CONCORDIA,SUL,SC,1,JAIR MESSIAS BOLSONARO,47078,29941,SC-CONCORDIA
11094,2022,Presidente,81043,CORDILHEIRA ALTA,SUL,SC,1,JAIR MESSIAS BOLSONARO,3348,1972,SC-CORDILHEIRA ALTA
53483,2022,Presidente,80853,CORONEL FREITAS,SUL,SC,1,JAIR MESSIAS BOLSONARO,6693,3773,SC-CORONEL FREITAS
24051,2022,Presidente,81108,CORONEL MARTINS,SUL,SC,1,JAIR MESSIAS BOLSONARO,1668,793,SC-CORONEL MARTINS
53964,2022,Presidente,83950,CORREIA PINTO,SUL,SC,1,JAIR MESSIAS BOLSONARO,9584,4807,SC-CORREIA PINTO
47789,2022,Presidente,80870,CORUPA,SUL,SC,1,JAIR MESSIAS BOLSONARO,9592,6924,SC-CORUPA
1948,2022,Presidente,80896,CRICIUMA,SUL,SC,1,JAIR MESSIAS BOLSONARO,117431,75743,SC-CRICIUMA
25527,2022,Presidente,80918,CUNHA PORA,SUL,SC,1,JAIR MESSIAS BOLSONARO,7313,5617,SC-CUNHA PORA
56178,2022,Presidente,81620,CUNHATAI,SUL,SC,1,JAIR MESSIAS BOLSONARO,1510,877,SC-CUNHATAI
31988,2022,Presidente,80934,CURITIBANOS,SUL,SC,1,JAIR MESSIAS BOLSONARO,22986,12482,SC-CURITIBANOS
18625,2022,Presidente,80950,DESCANSO,SUL,SC,1,JAIR MESSIAS BOLSONARO,5755,3225,SC-DESCANSO
26896,2022,Presidente,80977,DIONISIO CERQUEIRA,SUL,SC,1,JAIR MESSIAS BOLSONARO,8502,4309,SC-DIONISIO CERQUEIRA
3848,2022,Presidente,80993,DONA EMMA,SUL,SC,1,JAIR MESSIAS BOLSONARO,2599,1672,SC-DONA EMMA
50636,2022,Presidente,80080,DOUTOR PEDRINHO,SUL,SC,1,JAIR MESSIAS BOLSONARO,2435,1806,SC-DOUTOR PEDRINHO
9550,2022,Presidente,81426,ENTRE RIOS,SUL,SC,1,LUIZ INÁCIO LULA DA SILVA,2374,1594,SC-ENTRE RIOS
9843,2022,Presidente,81167,ERMO,SUL,SC,1,JAIR MESSIAS BOLSONARO,1911,1317,SC-ERMO
57380,2022,Presidente,81019,ERVAL VELHO,SUL,SC,1,JAIR MESSIAS BOLSONARO,3205,2075,SC-ERVAL VELHO
1556,2022,Presidente,81035,FAXINAL DOS GUEDES,SUL,SC,1,LUIZ INÁCIO LULA DA SILVA,7221,3609,SC-FAXINAL DOS GUEDES
58986,2022,Presidente,81604,FLOR DO SERTAO,SUL,SC,1,LUIZ INÁCIO LULA DA SILVA,1395,673,SC-FLOR DO SERTAO
17731,2022,Presidente,81051,FLORIANOPOLIS,SUL,SC,1,JAIR MESSIAS BOLSONARO,320467,146358,SC-FLORIANOPOLIS
9770,2022,Presidente,80888,FORMOSA DO SUL,SUL,SC,1,LUIZ INÁCIO LULA DA SILVA,1956,988,SC-FORMOSA DO SUL
61685,2022,Presidente,81060,FORQUILHINHA,SUL,SC,1,JAIR MESSIAS BOLSONARO,16917,11327,SC-FORQUILHINHA
57655,2022,Presidente,81078,FRAIBURGO,SUL,SC,1,JAIR MESSIAS BOLSONARO,20615,11876,SC-FRAIBURGO
10370,2022,Presidente,81329,FREI ROGERIO,SUL,SC,1,JAIR MESSIAS BOLSONARO,1773,928,SC-FREI ROGERIO
49771,2022,Presidente,81094,GALVAO,SUL,SC,1,JAIR MESSIAS BOLSONARO,2252,1192,SC-GALVAO
16393,2022,Presidente,81132,GAROPABA,SUL,SC,1,JAIR MESSIAS BOLSONARO,16786,9098,SC-GAROPABA
24209,2022,Presidente,81159,GARUVA,SUL,SC,1,JAIR MESSIAS BOLSONARO,9381,6420,SC-GARUVA
8368,2022,Presidente,81175,GASPAR,SUL,SC,1,JAIR MESSIAS BOLSONARO,38531,26248,SC-GASPAR
8567,2022,Presidente,81116,GOVERNADOR CELSO RAMOS,SUL,SC,1,JAIR MESSIAS BOLSONARO,11847,8349,SC-GOVERNADOR CELSO RAMOS
1938,2022,Presidente,81213,GRAVATAL,SUL,SC,1,JAIR MESSIAS BOLSONARO,7318,5152,SC-GRAVATAL
29986,2022,Presidente,81191,GRAO-PARA,SUL,SC,1,JAIR MESSIAS BOLSONARO,4636,3267,SC-GRAO-PARA
47635,2022,Presidente,81230,GUABIRUBA,SUL,SC,1,JAIR MESSIAS BOLSONARO,13526,9857,SC-GUABIRUBA
9837,2022,Presidente,81256,GUARACIABA,SUL,SC,1,JAIR MESSIAS BOLSONARO,7392,3870,SC-GUARACIABA
46465,2022,Presidente,81272,GUARAMIRIM,SUL,SC,1,JAIR MESSIAS BOLSONARO,25259,17467,SC-GUARAMIRIM
32065,2022,Presidente,81299,GUARUJA DO SUL,SUL,SC,1,JAIR MESSIAS BOLSONARO,3152,1774,SC-GUARUJA DO SUL
56291,2022,Presidente,80527,GUATAMBU,SUL,SC,1,LUIZ INÁCIO LULA DA SILVA,4837,2623,SC-GUATAMBU
19094,2022,Presidente,81310,HERVAL D'OESTE,SUL,SC,1,JAIR MESSIAS BOLSONARO,13221,7838,SC-HERVAL D'OESTE
16202,2022,Presidente,81400,IBIAM,SUL,SC,1,JAIR MESSIAS BOLSONARO,1524,901,SC-IBIAM
61530,2022,Presidente,81337,IBICARE,SUL,SC,1,JAIR MESSIAS BOLSONARO,2409,1637,SC-IBICARE
50768,2022,Presidente,81353,IBIRAMA,SUL,SC,1,JAIR MESSIAS BOLSONARO,11427,7888,SC-IBIRAMA
26893,2022,Presidente,81396,ILHOTA,SUL,SC,1,JAIR MESSIAS BOLSONARO,8814,6333,SC-ILHOTA
6356,2022,Presidente,81418,IMARUI,SUL,SC,1,JAIR MESSIAS BOLSONARO,7354,3577,SC-IMARUI
14527,2022,Presidente,81434,IMBITUBA,SUL,SC,1,JAIR MESSIAS BOLSONARO,29013,14914,SC-IMBITUBA
30066,2022,Presidente,81450,IMBUIA,SUL,SC,1,JAIR MESSIAS BOLSONARO,4178,2832,SC-IMBUIA
30369,2022,Presidente,81477,INDAIAL,SUL,SC,1,JAIR MESSIAS BOLSONARO,36848,26471,SC-INDAIAL
38414,2022,Presidente,81361,IOMERE,SUL,SC,1,JAIR MESSIAS BOLSONARO,2293,1553,SC-IOMERE
32473,2022,Presidente,81493,IPIRA,SUL,SC,1,JAIR MESSIAS BOLSONARO,3082,1632,SC-IPIRA
22382,2022,Presidente,80020,IPORA DO OESTE,SUL,SC,1,JAIR MESSIAS BOLSONARO,5959,3487,SC-IPORA DO OESTE
49299,2022,Presidente,80829,IPUACU,SUL,SC,1,LUIZ INÁCIO LULA DA SILVA,4469,2884,SC-IPUACU
34212,2022,Presidente,81515,IPUMIRIM,SUL,SC,1,JAIR MESSIAS BOLSONARO,4925,2440,SC-IPUMIRIM
53882,2022,Presidente,80187,IRACEMINHA,SUL,SC,1,JAIR MESSIAS BOLSONARO,3035,1960,SC-IRACEMINHA
46165,2022,Presidente,81531,IRANI,SUL,SC,1,JAIR MESSIAS BOLSONARO,6083,3415,SC-IRANI
33195,2022,Presidente,80861,IRATI,SUL,SC,1,LUIZ INÁCIO LULA DA SILVA,1686,815,SC-IRATI
57597,2022,Presidente,81558,IRINEOPOLIS,SUL,SC,1,JAIR MESSIAS BOLSONARO,6386,3679,SC-IRINEOPOLIS
11665,2022,Presidente,81590,ITAIOPOLIS,SUL,SC,1,JAIR MESSIAS BOLSONARO,12867,8838,SC-ITAIOPOLIS
10009,2022,Presidente,81612,ITAJAI,SUL,SC,1,JAIR MESSIAS BOLSONARO,132299,87882,SC-ITAJAI
529,2022,Presidente,81639,ITAPEMA,SUL,SC,1,JAIR MESSIAS BOLSONARO,38327,27073,SC-ITAPEMA
16100,2022,Presidente,81655,ITAPIRANGA,SUL,SC,1,JAIR MESSIAS BOLSONARO,9891,6245,SC-ITAPIRANGA
55110,2022,Presidente,81663,ITAPOA,SUL,SC,1,JAIR MESSIAS BOLSONARO,13188,8471,SC-ITAPOA
356,2022,Presidente,81671,ITUPORANGA,SUL,SC,1,JAIR MESSIAS BOLSONARO,15506,11328,SC-ITUPORANGA
286,2022,Presidente,81574,ITA,SUL,SC,1,JAIR MESSIAS BOLSONARO,4798,2247,SC-ITA
47335,2022,Presidente,81370,ICARA,SUL,SC,1,JAIR MESSIAS BOLSONARO,32782,22188,SC-ICARA
26048,2022,Presidente,81698,JABORA,SUL,SC,1,JAIR MESSIAS BOLSONARO,3201,2052,SC-JABORA
62311,2022,Presidente,81710,JACINTO MACHADO,SUL,SC,1,JAIR MESSIAS BOLSONARO,7212,4940,SC-JACINTO MACHADO
3858,2022,Presidente,81736,JAGUARUNA,SUL,SC,1,JAIR MESSIAS BOLSONARO,11865,7955,SC-JAGUARUNA
49935,2022,Presidente,81752,JARAGUA DO SUL,SUL,SC,1,JAIR MESSIAS BOLSONARO,102563,71810,SC-JARAGUA DO SUL
58291,2022,Presidente,81140,JARDINOPOLIS,SUL,SC,1,JAIR MESSIAS BOLSONARO,1411,778,SC-JARDINOPOLIS
60993,2022,Presidente,81779,JOACABA,SUL,SC,1,JAIR MESSIAS BOLSONARO,17838,11593,SC-JOACABA
32498,2022,Presidente,81795,JOINVILLE,SUL,SC,1,JAIR MESSIAS BOLSONARO,346632,239105,SC-JOINVILLE
12750,2022,Presidente,80101,JOSE BOITEUX,SUL,SC,1,JAIR MESSIAS BOLSONARO,3403,1949,SC-JOSE BOITEUX
45454,2022,Presidente,81540,JUPIA,SUL,SC,1,JAIR MESSIAS BOLSONARO,1843,919,SC-JUPIA
57580,2022,Presidente,81817,LACERDOPOLIS,SUL,SC,1,JAIR MESSIAS BOLSONARO,1674,1098,SC-LACERDOPOLIS
235,2022,Presidente,81833,LAGES,SUL,SC,1,JAIR MESSIAS BOLSONARO,96372,56928,SC-LAGES
6540,2022,Presidente,81850,LAGUNA,SUL,SC,1,JAIR MESSIAS BOLSONARO,27318,14785,SC-LAGUNA
9723,2022,Presidente,80586,LAJEADO GRANDE,SUL,SC,1,JAIR MESSIAS BOLSONARO,1282,743,SC-LAJEADO GRANDE
30201,2022,Presidente,81876,LAURENTINO,SUL,SC,1,JAIR MESSIAS BOLSONARO,4941,3542,SC-LAURENTINO
41883,2022,Presidente,81892,LAURO MULLER,SUL,SC,1,JAIR MESSIAS BOLSONARO,9727,5509,SC-LAURO MULLER
21075,2022,Presidente,81914,LEBON REGIS,SUL,SC,1,LUIZ INÁCIO LULA DA SILVA,6524,3671,SC-LEBON REGIS
40478,2022,Presidente,81930,LEOBERTO LEAL,SUL,SC,1,JAIR MESSIAS BOLSONARO,2627,1567,SC-LEOBERTO LEAL
20958,2022,Presidente,80047,LINDOIA DO SUL,SUL,SC,1,JAIR MESSIAS BOLSONARO,2885,1695,SC-LINDOIA DO SUL
52938,2022,Presidente,81957,LONTRAS,SUL,SC,1,JAIR MESSIAS BOLSONARO,7097,4999,SC-LONTRAS
19365,2022,Presidente,81973,LUIZ ALVES,SUL,SC,1,JAIR MESSIAS BOLSONARO,8250,6201,SC-LUIZ ALVES
25655,2022,Presidente,81809,LUZERNA,SUL,SC,1,JAIR MESSIAS BOLSONARO,4214,3025,SC-LUZERNA
33970,2022,Presidente,80900,MACIEIRA,SUL,SC,1,LUIZ INÁCIO LULA DA SILVA,1441,694,SC-MACIEIRA
595,2022,Presidente,81990,MAFRA,SUL,SC,1,JAIR MESSIAS BOLSONARO,33231,22472,SC-MAFRA
17732,2022,Presidente,82015,MAJOR GERCINO,SUL,SC,1,JAIR MESSIAS BOLSONARO,2412,1573,SC-MAJOR GERCINO
58294,2022,Presidente,82031,MAJOR VIEIRA,SUL,SC,1,JAIR MESSIAS BOLSONARO,4698,2325,SC-MAJOR VIEIRA
32192,2022,Presidente,83917,MARACAJA,SUL,SC,1,JAIR MESSIAS BOLSONARO,5095,3031,SC-MARACAJA
16190,2022,Presidente,82058,MARAVILHA,SUL,SC,1,JAIR MESSIAS BOLSONARO,16072,10254,SC-MARAVILHA
513,2022,Presidente,82066,MAREMA,SUL,SC,1,JAIR MESSIAS BOLSONARO,1756,1034,SC-MAREMA
28638,2022,Presidente,82074,MASSARANDUBA,SUL,SC,1,JAIR MESSIAS BOLSONARO,10705,8078,SC-MASSARANDUBA
49255,2022,Presidente,82090,MATOS COSTA,SUL,SC,1,LUIZ INÁCIO LULA DA SILVA,1825,982,SC-MATOS COSTA
3727,2022,Presidente,82112,MELEIRO,SUL,SC,1,JAIR MESSIAS BOLSONARO,4988,3754,SC-MELEIRO
51405,2022,Presidente,80365,MIRIM DOCE,SUL,SC,1,JAIR MESSIAS BOLSONARO,1901,1233,SC-MIRIM DOCE
25939,2022,Presidente,82139,MODELO,SUL,SC,1,JAIR MESSIAS BOLSONARO,2845,1549,SC-MODELO
19072,2022,Presidente,82155,MONDAI,SUL,SC,1,JAIR MESSIAS BOLSONARO,6122,3188,SC-MONDAI
31609,2022,Presidente,80004,MONTE CARLO,SUL,SC,1,LUIZ INÁCIO LULA DA SILVA,5392,2754,SC-MONTE CARLO
24183,2022,Presidente,82171,MONTE CASTELO,SUL,SC,1,JAIR MESSIAS BOLSONARO,5349,2834,SC-MONTE CASTELO
37594,2022,Presidente,82198,MORRO DA FUMACA,SUL,SC,1,JAIR MESSIAS BOLSONARO,10766,7959,SC-MORRO DA FUMACA
25535,2022,Presidente,81086,MORRO GRANDE,SUL,SC,1,JAIR MESSIAS BOLSONARO,2212,1591,SC-MORRO GRANDE
50011,2022,Presidente,82210,NAVEGANTES,SUL,SC,1,JAIR MESSIAS BOLSONARO,44176,28116,SC-NAVEGANTES
30207,2022,Presidente,82236,NOVA ERECHIM,SUL,SC,1,JAIR MESSIAS BOLSONARO,3241,1744,SC-NOVA ERECHIM
57729,2022,Presidente,80322,NOVA ITABERABA,SUL,SC,1,LUIZ INÁCIO LULA DA SILVA,3363,1598,SC-NOVA ITABERABA
14021,2022,Presidente,82252,NOVA TRENTO,SUL,SC,1,JAIR MESSIAS BOLSONARO,8634,6268,SC-NOVA TRENTO
21838,2022,Presidente,82279,NOVA VENEZA,SUL,SC,1,JAIR MESSIAS BOLSONARO,9967,7087,SC-NOVA VENEZA
21970,2022,Presidente,80764,NOVO HORIZONTE,SUL,SC,1,JAIR MESSIAS BOLSONARO,2099,1088,SC-NOVO HORIZONTE
12746,2022,Presidente,82295,ORLEANS,SUL,SC,1,JAIR MESSIAS BOLSONARO,15074,10975,SC-ORLEANS
26899,2022,Presidente,83976,OTACILIO COSTA,SUL,SC,1,JAIR MESSIAS BOLSONARO,10630,6195,SC-OTACILIO COSTA
30370,2022,Presidente,82317,OURO,SUL,SC,1,JAIR MESSIAS BOLSONARO,4712,3057,SC-OURO
2175,2022,Presidente,80845,OURO VERDE,SUL,SC,1,JAIR MESSIAS BOLSONARO,1612,933,SC-OURO VERDE
34637,2022,Presidente,81442,PAIAL,SUL,SC,1,LUIZ INÁCIO LULA DA SILVA,1552,795,SC-PAIAL
59200,2022,Presidente,81264,PAINEL,SUL,SC,1,JAIR MESSIAS BOLSONARO,1957,937,SC-PAINEL
37615,2022,Presidente,82333,PALHOCA,SUL,SC,1,JAIR MESSIAS BOLSONARO,109685,63393,SC-PALHOCA
13044,2022,Presidente,82350,PALMA SOLA,SUL,SC,1,LUIZ INÁCIO LULA DA SILVA,4400,2278,SC-PALMA SOLA
21953,2022,Presidente,81566,PALMEIRA,SUL,SC,1,JAIR MESSIAS BOLSONARO,2281,1275,SC-PALMEIRA
40305,2022,Presidente,82376,PALMITOS,SUL,SC,1,JAIR MESSIAS BOLSONARO,9758,6185,SC-PALMITOS
33086,2022,Presidente,82392,PAPANDUVA,SUL,SC,1,JAIR MESSIAS BOLSONARO,11689,6023,SC-PAPANDUVA
27867,2022,Presidente,80705,PARAISO,SUL,SC,1,LUIZ INÁCIO LULA DA SILVA,2872,1402,SC-PARAISO
10339,2022,Presidente,80403,PASSO DE TORRES,SUL,SC,1,JAIR MESSIAS BOLSONARO,5592,3180,SC-PASSO DE TORRES
59154,2022,Presidente,80624,PASSOS MAIA,SUL,SC,1,LUIZ INÁCIO LULA DA SILVA,2660,1415,SC-PASSOS MAIA
12962,2022,Presidente,82414,PAULO LOPES,SUL,SC,1,JAIR MESSIAS BOLSONARO,5393,3209,SC-PAULO LOPES
3665,2022,Presidente,82430,PEDRAS GRANDES,SUL,SC,1,JAIR MESSIAS BOLSONARO,3242,2254,SC-PEDRAS GRANDES
9896,2022,Presidente,82457,PENHA,SUL,SC,1,JAIR MESSIAS BOLSONARO,17121,11921,SC-PENHA
20959,2022,Presidente,82473,PERITIBA,SUL,SC,1,JAIR MESSIAS BOLSONARO,2293,1510,SC-PERITIBA
16430,2022,Presidente,83925,PESCARIA BRAVA,SUL,SC,1,JAIR MESSIAS BOLSONARO,6566,3438,SC-PESCARIA BRAVA
49784,2022,Presidente,82490,PETROLANDIA,SUL,SC,1,JAIR MESSIAS BOLSONARO,4532,3289,SC-PETROLANDIA
53520,2022,Presidente,82538,PINHALZINHO,SUL,SC,1,JAIR MESSIAS BOLSONARO,12541,6943,SC-PINHALZINHO
62032,2022,Presidente,82554,PINHEIRO PRETO,SUL,SC,1,JAIR MESSIAS BOLSONARO,2302,1289,SC-PINHEIRO PRETO
16306,2022,Presidente,82570,PIRATUBA,SUL,SC,1,JAIR MESSIAS BOLSONARO,4203,2510,SC-PIRATUBA
63074,2022,Presidente,80543,PLANALTO ALEGRE,SUL,SC,1,LUIZ INÁCIO LULA DA SILVA,2300,1175,SC-PLANALTO ALEGRE
38472,2022,Presidente,82597,POMERODE,SUL,SC,1,JAIR MESSIAS BOLSONARO,20395,14923,SC-POMERODE
49579,2022,Presidente,82619,PONTE ALTA,SUL,SC,1,JAIR MESSIAS BOLSONARO,3157,1685,SC-PONTE ALTA
61729,2022,Presidente,80926,PONTE ALTA DO NORTE,SUL,SC,1,JAIR MESSIAS BOLSONARO,1930,969,SC-PONTE ALTA DO NORTE
49613,2022,Presidente,82635,PONTE SERRADA,SUL,SC,1,LUIZ INÁCIO LULA DA SILVA,6334,3114,SC-PONTE SERRADA
16628,2022,Presidente,82651,PORTO BELO,SUL,SC,1,JAIR MESSIAS BOLSONARO,12450,8493,SC-PORTO BELO
56143,2022,Presidente,82678,PORTO UNIAO,SUL,SC,1,JAIR MESSIAS BOLSONARO,19162,11432,SC-PORTO UNIAO
17747,2022,Presidente,82694,POUSO REDONDO,SUL,SC,1,JAIR MESSIAS BOLSONARO,9468,6900,SC-POUSO REDONDO
61681,2022,Presidente,82716,PRAIA GRANDE,SUL,SC,1,JAIR MESSIAS BOLSONARO,5117,2654,SC-PRAIA GRANDE
53193,2022,Presidente,82732,PRESIDENTE CASTELLO BRANCO,SUL,SC,1,JAIR MESSIAS BOLSONARO,1373,1012,SC-PRESIDENTE CASTELLO BRANCO
26012,2022,Presidente,82759,PRESIDENTE GETULIO,SUL,SC,1,JAIR MESSIAS BOLSONARO,10834,7882,SC-PRESIDENTE GETULIO
3280,2022,Presidente,82775,PRESIDENTE NEREU,SUL,SC,1,JAIR MESSIAS BOLSONARO,1719,1100,SC-PRESIDENTE NEREU
6521,2022,Presidente,81647,PRINCESA,SUL,SC,1,JAIR MESSIAS BOLSONARO,2074,1140,SC-PRINCESA
33772,2022,Presidente,82791,QUILOMBO,SUL,SC,1,JAIR MESSIAS BOLSONARO,6804,3336,SC-QUILOMBO
447,2022,Presidente,82813,RANCHO QUEIMADO,SUL,SC,1,JAIR MESSIAS BOLSONARO,2611,1673,SC-RANCHO QUEIMADO
37700,2022,Presidente,82830,RIO DAS ANTAS,SUL,SC,1,JAIR MESSIAS BOLSONARO,4105,2633,SC-RIO DAS ANTAS
29817,2022,Presidente,82856,RIO DO CAMPO,SUL,SC,1,JAIR MESSIAS BOLSONARO,4399,3119,SC-RIO DO CAMPO
35359,2022,Presidente,82872,RIO DO OESTE,SUL,SC,1,JAIR MESSIAS BOLSONARO,4887,3264,SC-RIO DO OESTE
6519,2022,Presidente,82910,RIO DO SUL,SUL,SC,1,JAIR MESSIAS BOLSONARO,39702,27746,SC-RIO DO SUL
6439,2022,Presidente,82899,RIO DOS CEDROS,SUL,SC,1,JAIR MESSIAS BOLSONARO,6988,5083,SC-RIO DOS CEDROS
13954,2022,Presidente,82937,RIO FORTUNA,SUL,SC,1,JAIR MESSIAS BOLSONARO,3788,2939,SC-RIO FORTUNA
45468,2022,Presidente,82953,RIO NEGRINHO,SUL,SC,1,JAIR MESSIAS BOLSONARO,24054,16324,SC-RIO NEGRINHO
25906,2022,Presidente,80608,RIO RUFINO,SUL,SC,1,JAIR MESSIAS BOLSONARO,1857,1015,SC-RIO RUFINO
3282,2022,Presidente,80560,RIQUEZA,SUL,SC,1,JAIR MESSIAS BOLSONARO,3267,1693,SC-RIQUEZA
16167,2022,Presidente,82970,RODEIO,SUL,SC,1,JAIR MESSIAS BOLSONARO,7641,5674,SC-RODEIO
16222,2022,Presidente,82996,ROMELANDIA,SUL,SC,1,JAIR MESSIAS BOLSONARO,3269,1603,SC-ROMELANDIA
12956,2022,Presidente,83011,SALETE,SUL,SC,1,JAIR MESSIAS BOLSONARO,4915,3378,SC-SALETE
19634,2022,Presidente,81523,SALTINHO,SUL,SC,1,LUIZ INÁCIO LULA DA SILVA,2582,1581,SC-SALTINHO
60380,2022,Presidente,83038,SALTO VELOSO,SUL,SC,1,JAIR MESSIAS BOLSONARO,2796,1762,SC-SALTO VELOSO
19683,2022,Presidente,81000,SANGAO,SUL,SC,1,JAIR MESSIAS BOLSONARO,6770,5036,SC-SANGAO
8574,2022,Presidente,83054,SANTA CECILIA,SUL,SC,1,JAIR MESSIAS BOLSONARO,9089,4707,SC-SANTA CECILIA
39893,2022,Presidente,80721,SANTA HELENA,SUL,SC,1,JAIR MESSIAS BOLSONARO,1904,917,SC-SANTA HELENA
48091,2022,Presidente,83070,SANTA ROSA DE LIMA,SUL,SC,1,JAIR MESSIAS BOLSONARO,1632,971,SC-SANTA ROSA DE LIMA
58792,2022,Presidente,80241,SANTA ROSA DO SUL,SUL,SC,1,JAIR MESSIAS BOLSONARO,5953,3847,SC-SANTA ROSA DO SUL
6573,2022,Presidente,80349,SANTA TEREZINHA,SUL,SC,1,JAIR MESSIAS BOLSONARO,5296,3442,SC-SANTA TEREZINHA
31434,2022,Presidente,81507,SANTA TEREZINHA DO PROGRESSO,SUL,SC,1,LUIZ INÁCIO LULA DA SILVA,1855,1016,SC-SANTA TEREZINHA DO PROGRESSO
53705,2022,Presidente,81205,SANTIAGO DO SUL,SUL,SC,1,JAIR MESSIAS BOLSONARO,1212,570,SC-SANTIAGO DO SUL
56846,2022,Presidente,83097,SANTO AMARO DA IMPERATRIZ,SUL,SC,1,JAIR MESSIAS BOLSONARO,15589,9457,SC-SANTO AMARO DA IMPERATRIZ
